Season,Round,Circuit,Driver,Constructor,Laps,Position,TotalPitStops,AvgPitStopTime,PitStops,Race Name,Date,Time (UTC),Location,Country,Air Temperature (°C),Track Temperature (°C),Humidity (%),Wind Speed (km/h),Lap Time Variation,Total Pit Stops,Tire Usage Aggression,Fast Lap Attempts,Position Changes,Driver Aggression Score,Abbreviation
2018,4,Baku City Circuit,Lewis Hamilton,Mercedes,51,1,2,20.853,"[{'Lap': 22, 'StopTime': 20.377}, {'Lap': 40, 'StopTime': 21.329}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.00141617,0.2857142857142857,0.039215686,45.70281994581159,0,6.935119551576029,HAM
2018,4,Baku City Circuit,Kimi RÃ¤ikkÃ¶nen,Ferrari,51,2,2,25.5805,"[{'Lap': 1, 'StopTime': 30.012}, {'Lap': 40, 'StopTime': 21.149}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.002971687,0.2857142857142857,0.039215686,40.97531994581159,0.043478261,6.230809032681784,RAI
2018,4,Baku City Circuit,Sergio PÃ©rez,Force India,51,3,2,27.1415,"[{'Lap': 2, 'StopTime': 28.109}, {'Lap': 40, 'StopTime': 26.174}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.003485312,0.2857142857142857,0.039215686,39.41431994581159,0.086956522,6.001160946232379,PER
2018,4,Baku City Circuit,Sebastian Vettel,Ferrari,51,4,2,20.43,"[{'Lap': 30, 'StopTime': 20.037}, {'Lap': 40, 'StopTime': 20.823}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001276988,0.2857142857142857,0.039215686,46.12581994581159,0.1304347826086956,7.011571275194286,VET
2018,4,Baku City Circuit,Carlos Sainz,Renault,51,5,2,21.2415,"[{'Lap': 15, 'StopTime': 21.516}, {'Lap': 40, 'StopTime': 20.967}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001544,0.2857142857142857,0.039215686,45.31431994581159,0.1739130434782608,6.894274205045971,SAI
2018,4,Baku City Circuit,Charles Leclerc,Sauber,51,6,2,21.544,"[{'Lap': 24, 'StopTime': 21.058}, {'Lap': 40, 'StopTime': 22.03}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001643534,0.2857142857142857,0.039215686,45.01181995,0.217391304,6.853276891131487,LEC
2018,4,Baku City Circuit,Fernando Alonso,McLaren,51,7,2,39.0405,"[{'Lap': 1, 'StopTime': 56.71}, {'Lap': 40, 'StopTime': 21.371}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.007400509,0.2857142857142857,0.039215686,27.51531994581159,0.2608695652173913,4.234876809664011,ALO
2018,4,Baku City Circuit,Lance Stroll,Williams,51,8,2,20.4865,"[{'Lap': 23, 'StopTime': 19.737}, {'Lap': 40, 'StopTime': 21.236}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001295578,0.2857142857142857,0.039215686,46.06931994581159,0.3043478260869565,7.020493156698868,STR
2018,4,Baku City Circuit,Stoffel Vandoorne,McLaren,51,9,4,20.932,"[{'Lap': 17, 'StopTime': 21.103}, {'Lap': 25, 'StopTime': 20.887}, {'Lap': 39, 'StopTime': 20.76}, {'Lap': 46, 'StopTime': 20.978}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001442164,0.5714285714285714,0.078431373,45.62381994581159,0.3478260869565217,7.037331667103539,BEL
2018,4,Baku City Circuit,Brendon Hartley,Toro Rosso,51,10,3,21.08566667,"[{'Lap': 1, 'StopTime': 21.376}, {'Lap': 22, 'StopTime': 20.809}, {'Lap': 39, 'StopTime': 21.072}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001492726,0.4285714285714285,0.058823529,45.47015328,0.391304348,6.979008806899321,HAR
2018,4,Baku City Circuit,Marcus Ericsson,Sauber,51,11,4,29.278,"[{'Lap': 1, 'StopTime': 44.107}, {'Lap': 18, 'StopTime': 25.378}, {'Lap': 36, 'StopTime': 32.629}, {'Lap': 39, 'StopTime': 14.998}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.004188297,0.5714285714285714,0.078431373,37.27781994581159,0.4347826086956521,5.794951159105458,ERI
2018,4,Baku City Circuit,Pierre Gasly,Toro Rosso,51,12,2,21.0345,"[{'Lap': 12, 'StopTime': 20.782}, {'Lap': 39, 'StopTime': 21.287}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.00147589,0.2857142857142857,0.039215686,45.52131994581159,0.4782608695652174,6.955738554531687,GAS
2018,4,Baku City Circuit,Kevin Magnussen,Haas F1 Team,51,13,2,28.693,"[{'Lap': 1, 'StopTime': 35.608}, {'Lap': 39, 'StopTime': 21.778}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.003995811,0.2857142857142857,0.039215686,37.86281995,0.5217391304347826,5.812067356813561,MAG
2018,4,Baku City Circuit,Valtteri Bottas,Mercedes,48,14,1,20.192,"[{'Lap': 40, 'StopTime': 20.192}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001198677,0.1428571428571428,0.020833333,46.36381994581159,0.5652173913043478,7.051335286605439,BOT
2018,4,Baku City Circuit,Romain Grosjean,Haas F1 Team,42,15,2,22.241,"[{'Lap': 2, 'StopTime': 21.725}, {'Lap': 40, 'StopTime': 22.757}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001872872,0.2857142857142857,0.047619048,44.31481994581159,0.6086956521739131,6.789606799568112,GRO
2018,4,Baku City Circuit,Max Verstappen,Red Bull,39,16,1,19.765,"[{'Lap': 38, 'StopTime': 19.765}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001058179,0.1428571428571428,0.025641026,46.79081994581159,0.6521739130434783,7.1250003277553215,VER
2018,4,Baku City Circuit,Daniel Ricciardo,Red Bull,39,17,1,19.925,"[{'Lap': 37, 'StopTime': 19.925}]",Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,0.001110825,0.1428571428571428,0.025641026,46.63081995,0.6956521739130435,7.105363947560524,RIC
2018,4,Baku City Circuit,Nico HÃ¼lkenberg,Renault,10,18,0,,[],Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,,0,0,,0.7391304347826086,,HUL
2018,4,Baku City Circuit,Esteban Ocon,Force India,0,19,0,,[],Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,,0,,,0.782608696,,OCO
2018,4,Baku City Circuit,Sergey Sirotkin,Williams,0,20,0,,[],Azerbaijan Grand Prix,29-04-2018,12:10:00Z,Baku,Azerbaijan,14.420833333333333,19.92083333333333,65.625,35.908333333333324,,0,,,0.8260869565217391,,RUS
2018,5,Circuit de Barcelona-Catalunya,Lewis Hamilton,Mercedes,66,1,1,22.085,"[{'Lap': 25, 'StopTime': 22.085}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001821542,0.1428571428571428,0.015151515,44.47081994581159,0,6.709914043267639,HAM
2018,5,Circuit de Barcelona-Catalunya,Valtteri Bottas,Mercedes,66,2,1,23.213,"[{'Lap': 19, 'StopTime': 23.213}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.002192695,0.1428571428571428,0.015151515,43.34281994581159,0.043478261,6.545173215068229,BOT
2018,5,Circuit de Barcelona-Catalunya,Max Verstappen,Red Bull,66,3,1,21.74,"[{'Lap': 34, 'StopTime': 21.74}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001708025,0.1428571428571428,0.015151515,44.81581995,0.086956522,6.770325640236585,VER
2018,5,Circuit de Barcelona-Catalunya,Sebastian Vettel,Ferrari,66,4,2,23.1635,"[{'Lap': 17, 'StopTime': 22.054}, {'Lap': 41, 'StopTime': 24.273}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.002176407,0.2857142857142857,0.03030303,43.39231994581159,0.1304347826086956,6.600033569805149,VET
2018,5,Circuit de Barcelona-Catalunya,Daniel Ricciardo,Red Bull,66,5,1,21.618,"[{'Lap': 33, 'StopTime': 21.618}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001667882,0.1428571428571428,0.015151515,44.93781995,0.1739130434782608,6.797309249700335,RIC
2018,5,Circuit de Barcelona-Catalunya,Kevin Magnussen,Haas F1 Team,65,6,1,22.917,"[{'Lap': 32, 'StopTime': 22.917}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.0020953,0.1428571428571428,0.015384615,43.63881994581159,0.217391304,6.6069819210839205,MAG
2018,5,Circuit de Barcelona-Catalunya,Carlos Sainz,Renault,65,7,1,22.409,"[{'Lap': 25, 'StopTime': 22.409}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.00192815,0.1428571428571428,0.015384615,44.14681994581159,0.2608695652173913,6.687479602115446,SAI
2018,5,Circuit de Barcelona-Catalunya,Fernando Alonso,McLaren,65,8,1,21.721,"[{'Lap': 21, 'StopTime': 21.721}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001701773,0.1428571428571428,0.015384615,44.83481994581159,0.3043478260869565,6.794959515213944,ALO
2018,5,Circuit de Barcelona-Catalunya,Sergio PÃ©rez,Force India,64,9,2,22.34,"[{'Lap': 26, 'StopTime': 22.438}, {'Lap': 40, 'StopTime': 22.242}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001905446,0.2857142857142857,0.03125,44.21581994581159,0.3478260869565217,6.745405805885727,PER
2018,5,Circuit de Barcelona-Catalunya,Charles Leclerc,Sauber,64,10,1,21.995,"[{'Lap': 20, 'StopTime': 21.995}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001791929,0.1428571428571428,0.015625,44.56081994581159,0.391304348,6.762630291053431,LEC
2018,5,Circuit de Barcelona-Catalunya,Lance Stroll,Williams,64,11,1,21.351,"[{'Lap': 20, 'StopTime': 21.351}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.00158003,0.1428571428571428,0.015625,45.20481994581159,0.4347826086956521,6.863514547424447,STR
2018,5,Circuit de Barcelona-Catalunya,Brendon Hartley,Toro Rosso,64,12,2,22.5515,"[{'Lap': 1, 'StopTime': 22.631}, {'Lap': 33, 'StopTime': 22.472}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001975037,0.2857142857142857,0.03125,44.00431994581159,0.4782608695652174,6.726745161467903,HAR
2018,5,Circuit de Barcelona-Catalunya,Marcus Ericsson,Sauber,64,13,1,22.1,"[{'Lap': 35, 'StopTime': 22.1}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.001826478,0.1428571428571428,0.015625,44.45581994581159,0.5217391304347826,6.759934133941899,ERI
2018,5,Circuit de Barcelona-Catalunya,Sergey Sirotkin,Williams,63,14,3,22.64933333,"[{'Lap': 1, 'StopTime': 22.049}, {'Lap': 24, 'StopTime': 22.034}, {'Lap': 41, 'StopTime': 23.865}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.002007228,0.4285714285714285,0.047619048,43.90648661581159,0.5652173913043478,6.759763566580219,RUS
2018,5,Circuit de Barcelona-Catalunya,Stoffel Vandoorne,McLaren,45,15,1,27.416,"[{'Lap': 34, 'StopTime': 27.416}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.003575632,0.1428571428571428,0.022222222,39.13981995,0.6086956521739131,5.973073976848981,BEL
2018,5,Circuit de Barcelona-Catalunya,Esteban Ocon,Force India,38,16,1,47.91,"[{'Lap': 29, 'StopTime': 47.91}]",Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,0.010318892,0.1428571428571428,0.026315789,18.64581995,0.6521739130434783,2.9061634942720627,OCO
2018,5,Circuit de Barcelona-Catalunya,Kimi RÃ¤ikkÃ¶nen,Ferrari,25,17,0,,[],Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,,0,0,,0.6956521739130435,,RAI
2018,5,Circuit de Barcelona-Catalunya,Romain Grosjean,Haas F1 Team,0,18,0,,[],Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,,0,,,0.7391304347826086,,GRO
2018,5,Circuit de Barcelona-Catalunya,Pierre Gasly,Toro Rosso,0,19,0,,[],Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,,0,,,0.782608696,,GAS
2018,5,Circuit de Barcelona-Catalunya,Nico HÃ¼lkenberg,Renault,0,20,0,,[],Spanish Grand Prix,13-05-2018,13:10:00Z,Montmeló,Spain,12.9375,18.4375,74.54166666666667,9.516666666666666,,0,,,0.8260869565217391,,HUL
2018,6,Circuit de Monaco,Daniel Ricciardo,Red Bull,78,1,1,24.542,"[{'Lap': 17, 'StopTime': 24.542}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002629983,0.1428571428571428,0.012820513,42.01381994581159,0,6.341140375087253,RIC
2018,6,Circuit de Monaco,Sebastian Vettel,Ferrari,78,2,1,23.964,"[{'Lap': 16, 'StopTime': 23.964}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.0024398,0.1428571428571428,0.012820513,42.59181995,0.043478261,6.432131146367046,VET
2018,6,Circuit de Monaco,Lewis Hamilton,Mercedes,78,3,1,23.739,"[{'Lap': 12, 'StopTime': 23.739}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002365767,0.1428571428571428,0.012820513,42.81681994581159,0.086956522,6.470206762537719,HAM
2018,6,Circuit de Monaco,Kimi RÃ¤ikkÃ¶nen,Ferrari,78,4,1,24.263,"[{'Lap': 17, 'StopTime': 24.263}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002538182,0.1428571428571428,0.012820513,42.29281994581159,0.1304347826086956,6.396006313,RAI
2018,6,Circuit de Monaco,Valtteri Bottas,Mercedes,78,5,1,24.02,"[{'Lap': 17, 'StopTime': 24.02}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002458226,0.1428571428571428,0.012820513,42.53581995,0.1739130434782608,6.436780152429302,BOT
2018,6,Circuit de Monaco,Esteban Ocon,Force India,78,6,1,24.663,"[{'Lap': 23, 'StopTime': 24.663}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002669796,0.1428571428571428,0.012820513,41.89281995,0.217391304,6.344741449521459,OCO
2018,6,Circuit de Monaco,Pierre Gasly,Toro Rosso,78,7,1,24.296,"[{'Lap': 37, 'StopTime': 24.296}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.00254904,0.1428571428571428,0.012820513,42.25981994581159,0.2608695652173913,6.4041030487671895,GAS
2018,6,Circuit de Monaco,Nico HÃ¼lkenberg,Renault,78,8,1,25.213,"[{'Lap': 50, 'StopTime': 25.213}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002850766,0.1428571428571428,0.012820513,41.34281994581159,0.3043478260869565,6.270991392601843,HUL
2018,6,Circuit de Monaco,Max Verstappen,Red Bull,78,9,1,24.111,"[{'Lap': 47, 'StopTime': 24.111}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002488169,0.1428571428571428,0.012820513,42.44481994581159,0.3478260869565217,6.440530439454379,VER
2018,6,Circuit de Monaco,Carlos Sainz,Renault,78,10,1,24.874,"[{'Lap': 16, 'StopTime': 24.874}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002739223,0.1428571428571428,0.012820513,41.68181995,0.391304348,6.330503581835223,SAI
2018,6,Circuit de Monaco,Marcus Ericsson,Sauber,78,11,1,24.291,"[{'Lap': 17, 'StopTime': 24.291}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002547395,0.1428571428571428,0.012820513,42.26481995,0.4347826086956521,6.422243859561321,ERI
2018,6,Circuit de Monaco,Sergio PÃ©rez,Force India,78,12,1,29.379,"[{'Lap': 21, 'StopTime': 29.379}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.004221529,0.1428571428571428,0.012820513,37.17681994581159,0.4782608695652174,5.663893925888498,PER
2018,6,Circuit de Monaco,Kevin Magnussen,Haas F1 Team,78,13,1,24.237,"[{'Lap': 17, 'StopTime': 24.237}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002529627,0.1428571428571428,0.012820513,42.31881995,0.5217391304347826,6.439034181355325,MAG
2018,6,Circuit de Monaco,Stoffel Vandoorne,McLaren,77,14,2,26.1275,"[{'Lap': 20, 'StopTime': 26.817}, {'Lap': 72, 'StopTime': 25.438}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.003151669,0.2857142857142857,0.025974026,40.42831995,0.5652173913043478,6.198338608439421,BEL
2018,6,Circuit de Monaco,Romain Grosjean,Haas F1 Team,77,15,2,24.6545,"[{'Lap': 15, 'StopTime': 24.741}, {'Lap': 68, 'StopTime': 24.568}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002667,0.2857142857142857,0.025974026,41.90131994581159,0.6086956521739131,6.423491033607775,GRO
2018,6,Circuit de Monaco,Sergey Sirotkin,Williams,77,16,3,27.51433333,"[{'Lap': 7, 'StopTime': 31.81}, {'Lap': 19, 'StopTime': 25.17}, {'Lap': 49, 'StopTime': 25.563}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.003607987,0.4285714285714285,0.038961039,39.04148661581159,0.6521739130434783,6.037457844767947,RUS
2018,6,Circuit de Monaco,Lance Stroll,Williams,76,17,3,29.94766667,"[{'Lap': 9, 'StopTime': 33.887}, {'Lap': 34, 'StopTime': 31.104}, {'Lap': 59, 'StopTime': 24.852}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.004408641,0.4285714285714285,0.039473684,36.60815327581159,0.6956521739130435,5.677148395037117,STR
2018,6,Circuit de Monaco,Charles Leclerc,Sauber,70,18,1,23.87,"[{'Lap': 14, 'StopTime': 23.87}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002408871,0.1428571428571428,0.014285714,42.68581994581159,0.7391304347826086,6.5160801252419205,LEC
2018,6,Circuit de Monaco,Brendon Hartley,Toro Rosso,70,19,1,24.326,"[{'Lap': 13, 'StopTime': 24.326}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002558911,0.1428571428571428,0.014285714,42.22981994581159,0.782608696,6.452072963425879,HAR
2018,6,Circuit de Monaco,Fernando Alonso,McLaren,52,20,1,24.241,"[{'Lap': 19, 'StopTime': 24.241}]",Monaco Grand Prix,27-05-2018,13:10:00Z,Monte-Carlo,Monaco,23.7875,29.2875,63.333333333333336,10.983333333333333,0.002530943,0.1428571428571428,0.019230769,42.31481994581159,0.8260869565217391,6.470151410089028,ALO
2018,7,Circuit Gilles Villeneuve,Sebastian Vettel,Ferrari,68,1,1,23.529,"[{'Lap': 37, 'StopTime': 23.529}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.00229667,0.1428571428571428,0.014705882,43.02681995,0,6.493367455015095,VET
2018,7,Circuit Gilles Villeneuve,Valtteri Bottas,Mercedes,68,2,1,23.775,"[{'Lap': 36, 'StopTime': 23.775}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002377613,0.1428571428571428,0.014705882,42.78081995,0.043478261,6.460839563943853,BOT
2018,7,Circuit Gilles Villeneuve,Max Verstappen,Red Bull,68,3,1,23.137,"[{'Lap': 16, 'StopTime': 23.137}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002167688,0.1428571428571428,0.014705882,43.41881994581159,0.086956522,6.560824412579304,VER
2018,7,Circuit Gilles Villeneuve,Daniel Ricciardo,Red Bull,68,4,1,23.279,"[{'Lap': 17, 'StopTime': 23.279}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002214411,0.1428571428571428,0.014705882,43.27681995,0.1304347826086956,6.543886255591205,RIC
2018,7,Circuit Gilles Villeneuve,Lewis Hamilton,Mercedes,68,5,1,23.335,"[{'Lap': 16, 'StopTime': 23.335}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002232837,0.1428571428571428,0.014705882,43.22081994581159,0.1739130434782608,6.539839609479547,HAM
2018,7,Circuit Gilles Villeneuve,Kimi RÃ¤ikkÃ¶nen,Ferrari,68,6,1,23.645,"[{'Lap': 32, 'StopTime': 23.645}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002334838,0.1428571428571428,0.014705882,42.91081995,0.217391304,6.4977180358956055,RAI
2018,7,Circuit Gilles Villeneuve,Nico HÃ¼lkenberg,Renault,67,7,1,24.521,"[{'Lap': 13, 'StopTime': 24.521}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002623073,0.1428571428571428,0.014925373,42.03481994581159,0.2608695652173913,6.370796230746236,HUL
2018,7,Circuit Gilles Villeneuve,Carlos Sainz,Renault,67,8,1,24.416,"[{'Lap': 14, 'StopTime': 24.416}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002588525,0.1428571428571428,0.014925373,42.13981995,0.3043478260869565,6.390883692205593,SAI
2018,7,Circuit Gilles Villeneuve,Esteban Ocon,Force India,67,9,1,25.353,"[{'Lap': 11, 'StopTime': 25.353}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002896831,0.1428571428571428,0.014925373,41.20281994581159,0.3478260869565217,6.254774010255027,OCO
2018,7,Circuit Gilles Villeneuve,Charles Leclerc,Sauber,67,10,1,23.666,"[{'Lap': 19, 'StopTime': 23.666}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002341748,0.1428571428571428,0.014925373,42.88981995,0.391304348,6.512005311,LEC
2018,7,Circuit Gilles Villeneuve,Pierre Gasly,Toro Rosso,67,11,1,24.107,"[{'Lap': 23, 'StopTime': 24.107}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002486853,0.1428571428571428,0.014925373,42.44881994581159,0.4347826086956521,6.450246669,GAS
2018,7,Circuit Gilles Villeneuve,Romain Grosjean,Haas F1 Team,67,12,1,24.4,"[{'Lap': 48, 'StopTime': 24.4}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.00258326,0.1428571428571428,0.014925373,42.15581995,0.4782608695652174,6.410673417181594,GRO
2018,7,Circuit Gilles Villeneuve,Kevin Magnussen,Haas F1 Team,67,13,1,24.008,"[{'Lap': 22, 'StopTime': 24.008}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.002454278,0.1428571428571428,0.014925373,42.54781995,0.5217391304347826,6.473782548658849,MAG
2018,7,Circuit Gilles Villeneuve,Sergio PÃ©rez,Force India,67,14,2,23.902,"[{'Lap': 9, 'StopTime': 24.086}, {'Lap': 44, 'StopTime': 23.718}]",Canadian Grand Prix,10-06-2018,18:10:00Z,Montreal,Canada,15.158333333333337,21.65833333333334,48.583333333333336,9.408333333333331,0.0024194,0.2857142857142857,0.029850746,42.65381994581159,0.5652173913043478,6.532719271748618,PER
